Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;memberID;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
36;36;2019-01-01T11:00:36.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
36;36;2019-01-01T11:00:36.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
37;37;2019-01-01T11:00:37.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
37;37;2019-01-01T11:00:37.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
37;37;2019-01-01T11:00:37.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
38;38;2019-01-01T11:00:38.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
38;38;2019-01-01T11:00:38.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
38;38;2019-01-01T11:00:38.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
39;39;2019-01-01T11:00:39.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
39;39;2019-01-01T11:00:39.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
39;39;2019-01-01T11:00:39.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
40;40;2019-01-01T11:00:40.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
40;40;2019-01-01T11:00:40.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
40;40;2019-01-01T11:00:40.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
41;41;2019-01-01T11:00:41.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
41;41;2019-01-01T11:00:41.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
41;41;2019-01-01T11:00:41.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
42;42;2019-01-01T11:00:42.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
42;42;2019-01-01T11:00:42.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
42;42;2019-01-01T11:00:42.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
43;43;2019-01-01T11:00:43.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
43;43;2019-01-01T11:00:43.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
43;43;2019-01-01T11:00:43.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
44;44;2019-01-01T11:00:44.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
44;44;2019-01-01T11:00:44.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
44;44;2019-01-01T11:00:44.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
45;45;2019-01-01T11:00:45.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
45;45;2019-01-01T11:00:45.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
45;45;2019-01-01T11:00:45.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
46;46;2019-01-01T11:00:46.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
46;46;2019-01-01T11:00:46.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
46;46;2019-01-01T11:00:46.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
47;47;2019-01-01T11:00:47.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
47;47;2019-01-01T11:00:47.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
47;47;2019-01-01T11:00:47.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
